年月,來源洲,臺灣港,目的港,重量
Apr-23,未知,TWKEL,KRPUS,4389.28
Apr-23,未知,TWKEL,KRPUS,1449727.56
Apr-23,未知,TWKEL,KRPUS,100667.08
Apr-23,未知,TWKEL,KRPUS,608877.9
Apr-23,未知,TWKEL,KRPUS,4173129.489
Apr-23,未知,TWKEL,KRPUS,2123.2
Apr-23,未知,TWKEL,KRPUS,4648167
Apr-23,未知,TWKEL,KRPUS,397590.11
Apr-23,未知,TWKEL,KRPUS,733107.996
Apr-23,未知,TWKEL,KRPUS,1368507.13
Apr-23,未知,TWKEL,KRPUS,53.62
Apr-23,未知,TWKEL,KRPUS,74274.46
Apr-23,未知,TWKEL,KRPUS,26129.24
Apr-23,未知,TWKEL,KRPUS,1453561.706
Apr-23,未知,TWKEL,KRPUS,34831.8
Apr-23,未知,TWKEL,KRPUS,198570.29
Apr-23,未知,TWKEL,KRPUS,16006.69
Apr-23,未知,TWKEL,KRPUS,45
Apr-23,未知,TWKEL,KRPUS,1215.65
Apr-23,未知,TWKEL,KRPUS,306
Apr-23,未知,TWKEL,KRPUS,6592.26
Apr-23,未知,TWKEL,KRPUS,6765083.43
Apr-23,未知,TWKEL,KRPUS,1412.61
Apr-23,未知,TWKEL,KRPUS,22640.87
Apr-23,未知,TWKEL,KRPUS,154382833.1
Apr-23,未知,TWKEL,KRPUS,545374.74
Apr-23,未知,TWKEL,KRPUS,316
Apr-23,未知,TWKEL,KRPUS,4027.93
Apr-23,未知,TWKEL,KRPUS,2934.2
Apr-23,未知,TWKEL,KRPUS,12546372.45
Apr-23,未知,TWKEL,KRPUS,14434.62
Apr-23,未知,TWKEL,KRPUS,20338.5
Apr-23,未知,TWKEL,KRPUS,1046996.163
Apr-23,未知,TWKEL,KRPUS,70.71
Apr-23,未知,TWKEL,KRPUS,158207.6
Apr-23,未知,TWKEL,KRPUS,152658.094
Apr-23,未知,TWKEL,KRPUS,3099552.21
Apr-23,未知,TWKEL,KRPUS,1958.2
Apr-23,未知,TWKEL,KRPUS,2604
Apr-23,未知,TWKEL,KRPUS,22997.133
Apr-23,未知,TWKEL,KRPUS,25824.46
Apr-23,未知,TWKEL,KRPUS,300
Apr-23,未知,TWKEL,KRPUS,2334087.001
Apr-23,未知,TWKEL,KRPUS,1704011.697
Apr-23,未知,TWKEL,KRPUS,2097526.472
Apr-23,未知,TWKEL,KRPUS,1485
Apr-23,未知,TWKEL,KRPUS,1794736.72
Apr-23,未知,TWKEL,KRPUS,1117704.43
Apr-23,未知,TWKEL,KRPUS,47971.86
Apr-23,未知,TWKEL,KRPUS,43.8
Apr-23,未知,TWKEL,KRPUS,1502205.05
Apr-23,未知,TWKEL,KRPUS,332458
Apr-23,未知,TWKEL,KRPUS,5411409.572
Apr-23,未知,TWKEL,KRPUS,34.01
Apr-23,未知,TWKEL,KRPUS,89952.43
Apr-23,未知,TWKEL,KRPUS,273540.496
Apr-23,未知,TWKEL,KRPUS,25120.51
Apr-23,未知,TWKEL,KRPUS,278998.05
Apr-23,未知,TWKEL,KRPUS,38055.3824
Apr-23,未知,TWKEL,KRPUS,1318557.181
Apr-23,未知,TWKEL,KRPUS,801439.83
Apr-23,未知,TWKEL,KRPUS,2564000
Apr-23,未知,TWKEL,KRPUS,174.1
Apr-23,未知,TWKEL,KRPUS,31756.86
Apr-23,未知,TWKEL,KRPUS,277660
Apr-23,未知,TWKEL,KRPUS,103893.22
Apr-23,未知,TWKEL,KRPUS,4397328.463
Apr-23,未知,TWKEL,KRPUS,23157944.35
Apr-23,未知,TWKEL,KRPUS,728342.671
Apr-23,未知,TWKEL,KRPUS,1155079.22
Apr-23,未知,TWKEL,KRPUS,363694.648
Apr-23,未知,TWKEL,KRPUS,633.8
Apr-23,未知,TWKEL,KRPUS,1905056.5180000002
Apr-23,未知,TWKEL,KRPUS,12
Apr-23,未知,TWKEL,KRPUS,808670.9
Apr-23,未知,TWKEL,KRPUS,95280.11
Apr-23,未知,TWKEL,KRPUS,253387.05
Apr-23,未知,TWKEL,KRPUS,52379.2
Apr-23,未知,TWKEL,KRPUS,21
Apr-23,未知,TWKEL,KRPUS,39505.5
Apr-23,未知,TWKHH,CNSHA,16159.95
Apr-23,未知,TWKHH,CNSHA,4210617.582
Apr-23,未知,TWKHH,CNSHA,14518.32
Apr-23,未知,TWKHH,CNSHA,360605.8035
Apr-23,未知,TWKHH,CNSHA,298430.81
Apr-23,未知,TWKHH,CNSHA,57888632.92
Apr-23,未知,TWKHH,CNSHA,4641007.92
Apr-23,未知,TWKHH,CNSHA,7717855.727
Apr-23,未知,TWKHH,CNSHA,167991716.1
Apr-23,未知,TWKHH,CNSHA,2791802.54
Apr-23,未知,TWKHH,CNSHA,226573
Apr-23,未知,TWKHH,CNSHA,4518
Apr-23,未知,TWKHH,CNSHA,267004.742
Apr-23,未知,TWKHH,CNSHA,111209877.2
Apr-23,未知,TWKHH,CNSHA,89316
Apr-23,未知,TWKHH,CNSHA,2054811.896
Apr-23,未知,TWKHH,CNSHA,2464866
Apr-23,未知,TWKHH,CNSHA,11770
Apr-23,未知,TWKHH,CNSHA,18140.4
Apr-23,未知,TWKHH,CNSHA,1055094.96
Apr-23,未知,TWKHH,CNSHA,6864514.298
Apr-23,未知,TWKHH,CNSHA,8716.2
Apr-23,未知,TWKHH,CNSHA,4920524.22
Apr-23,未知,TWKHH,CNSHA,15191637.34
Apr-23,未知,TWKHH,CNSHA,226105.93
Apr-23,未知,TWKHH,CNSHA,2767458.96
Apr-23,未知,TWKHH,CNSHA,111055.914
Apr-23,未知,TWKHH,CNSHA,761739.5
Apr-23,未知,TWKHH,CNSHA,28882.81
Apr-23,未知,TWKHH,CNSHA,4947026.895
Apr-23,未知,TWKHH,CNSHA,106689.082
Apr-23,未知,TWKHH,CNSHA,161790.64
Apr-23,未知,TWKHH,CNSHA,977601.44
Apr-23,未知,TWKHH,CNSHA,10840917.98
Apr-23,未知,TWKHH,CNSHA,1918223
Apr-23,未知,TWKHH,CNSHA,51919755.52
Apr-23,未知,TWKHH,CNSHA,71095.155
Apr-23,未知,TWKHH,CNSHA,1822846
Apr-23,未知,TWKHH,CNSHA,1418420.7
Apr-23,未知,TWKHH,CNSHA,4875
Apr-23,未知,TWKHH,CNSHA,9369320.582
Apr-23,未知,TWKHH,CNSHA,34896.68
Apr-23,未知,TWKHH,CNSHA,30912766
Apr-23,未知,TWKHH,CNSHA,911314
Apr-23,未知,TWKHH,CNSHA,18785331.28
Apr-23,未知,TWKHH,CNSHA,192038.36
Apr-23,未知,TWKHH,CNSHA,96537.19
Apr-23,未知,TWKHH,CNSHA,23180
Apr-23,未知,TWKHH,CNSHA,138824.04
Apr-23,未知,TWKHH,CNSHA,1310646.21
Apr-23,未知,TWKHH,CNSHA,112040
Apr-23,未知,TWKHH,CNSHA,157698.15
Apr-23,未知,TWKHH,CNSHA,88671.82
Apr-23,未知,TWKHH,CNSHA,1032087652
Apr-23,未知,TWKHH,CNSHA,759689.63
Apr-23,未知,TWKHH,CNSHA,10.5
Apr-23,未知,TWKHH,CNSHA,1704705.5
Apr-23,未知,TWKHH,CNSHA,243864077.8
Apr-23,未知,TWKHH,CNSHA,2.2
Apr-23,未知,TWKHH,CNSHA,158468.06
Apr-23,未知,TWKHH,CNSHA,209023.67
Apr-23,未知,TWKHH,CNSHA,34700
Apr-23,未知,TWKHH,CNSHA,33712.61
Apr-23,未知,TWKHH,CNSHA,19100.5
Apr-23,未知,TWKHH,CNSHA,1110812.288
Apr-23,未知,TWKHH,CNSHA,438658539.3
Apr-23,未知,TWKHH,CNSHA,321.29
Apr-23,未知,TWKHH,CNSHA,1621761.62
Apr-23,未知,TWKHH,CNSHA,21853838
Apr-23,未知,TWKHH,CNSHA,4825406.5
Apr-23,未知,TWKHH,CNSHA,174606.88
Apr-23,未知,TWKHH,CNSHA,3595508.835
Apr-23,未知,TWKHH,CNSHA,2043624.58
Apr-23,未知,TWKHH,CNSHA,13130616.81
Apr-23,未知,TWKHH,CNSHA,1687629.005
Apr-23,未知,TWKHH,CNSHA,379627.39
Apr-23,未知,TWKHH,CNSHA,392648.1918
Apr-23,未知,TWKHH,CNSHA,522916.84
Apr-23,未知,TWKHH,CNSHA,42434.105
Apr-23,未知,TWKHH,CNSHA,478283.49
Apr-23,未知,TWKHH,CNSHA,1035267.04
Apr-23,未知,TWKHH,CNSHA,32706.212
Apr-23,未知,TWKHH,CNSHA,20450595.75
Apr-23,未知,TWKHH,CNSHA,78139.95
Apr-23,未知,TWKHH,CNSHA,4402.4
Apr-23,未知,TWKHH,CNSHA,3379076.171
Apr-23,未知,TWKHH,CNSHA,31052
Apr-23,未知,TWKHH,CNSHA,3616297.66
Apr-23,未知,TWKHH,CNSHA,206909.8
Apr-23,未知,TWKHH,CNSHA,60224.75
Apr-23,未知,TWKHH,HKHKG,1184305
Apr-23,未知,TWKHH,HKHKG,1941988.785
Apr-23,未知,TWKHH,HKHKG,65788.2061
Apr-23,未知,TWKHH,HKHKG,3102256.38
Apr-23,未知,TWKHH,HKHKG,364044.097
Apr-23,未知,TWKHH,HKHKG,24405283.98
Apr-23,未知,TWKHH,HKHKG,1629493.1
Apr-23,未知,TWKHH,HKHKG,12258.048
Apr-23,未知,TWKHH,HKHKG,578379.4841
Apr-23,未知,TWKHH,HKHKG,2.4
Apr-23,未知,TWKHH,HKHKG,42492.8
Apr-23,未知,TWKHH,HKHKG,254271.8194
Apr-23,未知,TWKHH,HKHKG,2779436.24
Apr-23,未知,TWKHH,HKHKG,428272.99
Apr-23,未知,TWKHH,HKHKG,1470730.8
Apr-23,未知,TWKHH,HKHKG,102688.717
Apr-23,未知,TWKHH,HKHKG,772828445.4
Apr-23,未知,TWKHH,HKHKG,577820.9
Apr-23,未知,TWKHH,HKHKG,212211.066
Apr-23,未知,TWKHH,HKHKG,11769429.824800001
Apr-23,未知,TWKHH,HKHKG,40569107
Apr-23,未知,TWKHH,HKHKG,18439.5
Apr-23,未知,TWKHH,HKHKG,114292369.3
Apr-23,未知,TWKHH,HKHKG,139662.13
Apr-23,未知,TWKHH,HKHKG,8297783.87
Apr-23,未知,TWKHH,HKHKG,641825.0299999999
Apr-23,未知,TWKHH,HKHKG,5766229
Apr-23,未知,TWKHH,HKHKG,7838680.92
Apr-23,未知,TWKHH,HKHKG,8991.818
Apr-23,未知,TWKHH,HKHKG,63164.118
Apr-23,未知,TWKHH,HKHKG,1305082.75
Apr-23,未知,TWKHH,HKHKG,103790.659
Apr-23,未知,TWKHH,HKHKG,96833.95
Apr-23,未知,TWKHH,HKHKG,447084.88
Apr-23,未知,TWKHH,HKHKG,783128.429
Apr-23,未知,TWKHH,HKHKG,3361798.356
Apr-23,未知,TWKHH,HKHKG,2186534.44
Apr-23,未知,TWKHH,HKHKG,827171.1
Apr-23,未知,TWKHH,HKHKG,8009595.576
Apr-23,未知,TWKHH,HKHKG,16644.65
Apr-23,未知,TWKHH,HKHKG,11879999.99
Apr-23,未知,TWKHH,HKHKG,10952335.03
Apr-23,未知,TWKHH,HKHKG,3855436.8
Apr-23,未知,TWKHH,HKHKG,1806315.8
Apr-23,未知,TWKHH,HKHKG,72089464.08
Apr-23,未知,TWKHH,HKHKG,6711123.794
Apr-23,未知,TWKHH,HKHKG,4299458.448
Apr-23,未知,TWKHH,HKHKG,168060
Apr-23,未知,TWKHH,HKHKG,535779.89
Apr-23,未知,TWKHH,HKHKG,26981498.4
Apr-23,未知,TWKHH,HKHKG,335076.8
Apr-23,未知,TWKHH,HKHKG,50426.73
Apr-23,未知,TWKHH,HKHKG,5032631.05
Apr-23,未知,TWKHH,HKHKG,5944939.02
Apr-23,未知,TWKHH,HKHKG,73836.67
Apr-23,未知,TWKHH,HKHKG,153669.96
Apr-23,未知,TWKHH,HKHKG,16500
Apr-23,未知,TWKHH,HKHKG,22919127.2
Apr-23,未知,TWKHH,HKHKG,72629.24
Apr-23,未知,TWKHH,HKHKG,1217618.68
Apr-23,未知,TWKHH,HKHKG,54
Apr-23,未知,TWKHH,HKHKG,345043504.5
Apr-23,未知,TWKHH,HKHKG,48212.612
Apr-23,未知,TWKHH,HKHKG,109730
Apr-23,未知,TWKHH,HKHKG,244283.315
Apr-23,未知,TWKHH,HKHKG,3425684.439
Apr-23,未知,TWKHH,HKHKG,1685315.475
Apr-23,未知,TWKHH,HKHKG,55943.54
Apr-23,未知,TWKHH,HKHKG,35191684.04
Apr-23,未知,TWKHH,HKHKG,34088.5
Apr-23,未知,TWKHH,HKHKG,10411358.14
Apr-23,未知,TWKHH,HKHKG,28333.5844
Apr-23,未知,TWKHH,HKHKG,1186165.684
Apr-23,未知,TWKHH,HKHKG,136308757.7
Apr-23,未知,TWKHH,HKHKG,44146.03
Apr-23,未知,TWKHH,HKHKG,1168622.8
Apr-23,未知,TWKHH,HKHKG,1206063.19
Apr-23,未知,TWKHH,HKHKG,665490.18
Apr-23,未知,TWKHH,HKHKG,22281488.38
Apr-23,未知,TWKHH,HKHKG,3928.6
Apr-23,未知,TWKHH,HKHKG,15424690.35
Apr-23,未知,TWKHH,HKHKG,69459.184
Apr-23,未知,TWKHH,HKHKG,1237926.122
Apr-23,未知,TWKHH,HKHKG,241438.09
Apr-23,未知,TWKHH,HKHKG,1208.1
Apr-23,未知,TWKHH,HKHKG,287671.62
Apr-23,未知,TWKHH,HKHKG,47422411.5
Apr-23,未知,TWKHH,HKHKG,1394168.12
Apr-23,未知,TWKHH,HKHKG,9159692.236
Apr-23,未知,TWKHH,HKHKG,23271
Apr-23,未知,TWKHH,HKHKG,3984126.981
Apr-23,未知,TWKHH,JPOSA,386000.95
Apr-23,未知,TWKHH,JPOSA,566842
Apr-23,未知,TWKHH,JPOSA,26718.59
Apr-23,未知,TWKHH,JPOSA,50993.82
Apr-23,未知,TWKHH,JPOSA,440253.65
Apr-23,未知,TWKHH,JPOSA,919640
Apr-23,未知,TWKHH,JPOSA,3577
Apr-23,未知,TWKHH,JPOSA,281196.44
Apr-23,未知,TWKHH,JPOSA,25692.04
Apr-23,未知,TWKHH,JPOSA,1219.6
Apr-23,未知,TWKHH,JPOSA,217563.599
Apr-23,未知,TWKHH,JPOSA,200
Apr-23,未知,TWKHH,JPOSA,185089.64
Apr-23,未知,TWKHH,JPOSA,3079526.839
Apr-23,未知,TWKHH,JPOSA,16250.6
Apr-23,未知,TWKHH,JPOSA,11225182.04
Apr-23,未知,TWKHH,JPOSA,700000
Apr-23,未知,TWKHH,JPOSA,987.1
Apr-23,未知,TWKHH,JPOSA,12987068
Apr-23,未知,TWKHH,JPOSA,3408.8
Apr-23,未知,TWKHH,JPOSA,1633002.151
Apr-23,未知,TWKHH,JPOSA,182341165.7
Apr-23,未知,TWKHH,JPOSA,912.8
Apr-23,未知,TWKHH,JPOSA,254049.15
Apr-23,未知,TWKHH,JPOSA,137965.8
Apr-23,未知,TWKHH,JPOSA,476095
Apr-23,未知,TWKHH,JPOSA,7387.5
Apr-23,未知,TWKHH,JPOSA,248177.07
Apr-23,未知,TWKHH,JPOSA,500
Apr-23,未知,TWKHH,JPOSA,861727.19
Apr-23,未知,TWKHH,JPOSA,1432618.608
Apr-23,未知,TWKHH,JPOSA,2127891.886
Apr-23,未知,TWKHH,JPOSA,19647.3
Apr-23,未知,TWKHH,JPOSA,25693.4
Apr-23,未知,TWKHH,JPOSA,211982.48
Apr-23,未知,TWKHH,JPOSA,18805
Apr-23,未知,TWKHH,JPOSA,36583.54
Apr-23,未知,TWKHH,JPOSA,35.02
Apr-23,未知,TWKHH,JPOSA,76998.3
Apr-23,未知,TWKHH,JPOSA,2557503.7
Apr-23,未知,TWKHH,JPOSA,35101.8
Apr-23,未知,TWKHH,JPOSA,810121.997
Apr-23,未知,TWKHH,JPOSA,36000000
Apr-23,未知,TWKHH,JPOSA,79166.6
Apr-23,未知,TWKHH,JPOSA,2228623.827
Apr-23,未知,TWKHH,JPOSA,104240
Apr-23,未知,TWKHH,JPOSA,39353.02
Apr-23,未知,TWKHH,JPOSA,1697.5
Apr-23,未知,TWKHH,JPOSA,453935.81
Apr-23,未知,TWKHH,JPOSA,452356.34
Apr-23,未知,TWKHH,JPOSA,597366.2
Apr-23,未知,TWKHH,JPOSA,581501.572
Apr-23,未知,TWKHH,JPOSA,338438
Apr-23,未知,TWKHH,JPOSA,1430323.434
Apr-23,未知,TWKHH,JPOSA,11964868.21
Apr-23,未知,TWKHH,JPOSA,169932.9
Apr-23,未知,TWKHH,JPOSA,11.4
Apr-23,未知,TWKHH,JPOSA,4194.9736
Apr-23,未知,TWKHH,JPOSA,1106694.916
Apr-23,未知,TWKHH,JPOSA,31933
Apr-23,未知,TWKHH,JPOSA,48791.078
Apr-23,未知,TWKHH,JPOSA,24972.55
Apr-23,未知,TWKHH,JPOSA,51322747.74
Apr-23,未知,TWKHH,JPOSA,821574.923
Apr-23,未知,TWKHH,JPOSA,135609543.2
Apr-23,未知,TWKHH,JPOSA,58661.43
Apr-23,未知,TWKHH,JPOSA,35586.96
Apr-23,未知,TWKHH,JPOSA,1504
Apr-23,未知,TWKHH,JPOSA,1127817.9
Apr-23,未知,TWKHH,JPOSA,4.5
Apr-23,未知,TWKHH,JPOSA,147972.8236
Apr-23,未知,TWKHH,JPOSA,1.2
Apr-23,未知,TWKHH,JPOSA,7312.016
Apr-23,未知,TWKHH,JPOSA,28538.67
Apr-23,未知,TWKHH,JPOSA,21536562.5
Apr-23,未知,TWKHH,JPOSA,66188.96
Apr-23,未知,TWKHH,JPOSA,2675.176
Apr-23,未知,TWKHH,JPOSA,286.03
Apr-23,未知,TWKHH,JPOSA,1307372
Apr-23,未知,TWKHH,JPOSA,4414.96
Apr-23,未知,TWKHH,JPOSA,919.606
Apr-23,未知,TWKHH,JPOSA,49238430.49
Apr-23,未知,TWKHH,JPOSA,656528.506
Apr-23,未知,TWKHH,JPOSA,2125750.03
Apr-23,未知,TWKHH,KRPUS,41756633.68
Apr-23,未知,TWKHH,KRPUS,4314.7
Apr-23,未知,TWKHH,KRPUS,427099077.5
Apr-23,未知,TWKHH,KRPUS,798028.56
Apr-23,未知,TWKHH,KRPUS,68677075.46
Apr-23,未知,TWKHH,KRPUS,63125
Apr-23,未知,TWKHH,KRPUS,13228.96
Apr-23,未知,TWKHH,KRPUS,2503045.58
Apr-23,未知,TWKHH,KRPUS,1812.8
Apr-23,未知,TWKHH,KRPUS,793.6
Apr-23,未知,TWKHH,KRPUS,1625634
Apr-23,未知,TWKHH,KRPUS,492820
Apr-23,未知,TWKHH,KRPUS,364352.59
Apr-23,未知,TWKHH,KRPUS,8148440
Apr-23,未知,TWKHH,KRPUS,124735.8
Apr-23,未知,TWKHH,KRPUS,43088.31
Apr-23,未知,TWKHH,KRPUS,160245.48
Apr-23,未知,TWKHH,KRPUS,1032.8
Apr-23,未知,TWKHH,KRPUS,1767315.26
Apr-23,未知,TWKHH,KRPUS,510106.51
Apr-23,未知,TWKHH,KRPUS,619212.02
Apr-23,未知,TWKHH,KRPUS,13653.26
Apr-23,未知,TWKHH,KRPUS,316515.08
Apr-23,未知,TWKHH,KRPUS,1152730.73
Apr-23,未知,TWKHH,KRPUS,5606.212
Apr-23,未知,TWKHH,KRPUS,308
Apr-23,未知,TWKHH,KRPUS,360.4
Apr-23,未知,TWKHH,KRPUS,5718507.22
Apr-23,未知,TWKHH,KRPUS,121941.26
Apr-23,未知,TWKHH,KRPUS,1654813.346
Apr-23,未知,TWKHH,KRPUS,156952.83
Apr-23,未知,TWKHH,KRPUS,125235.8
Apr-23,未知,TWKHH,KRPUS,31396.7
Apr-23,未知,TWKHH,KRPUS,1906.2
Apr-23,未知,TWKHH,KRPUS,259772
Apr-23,未知,TWKHH,KRPUS,2489497.284
Apr-23,未知,TWKHH,KRPUS,865818.27
Apr-23,未知,TWKHH,KRPUS,544406.14
Apr-23,未知,TWKHH,KRPUS,564568.5
Apr-23,未知,TWKHH,KRPUS,126175970.4
Apr-23,未知,TWKHH,KRPUS,6968.7636
Apr-23,未知,TWKHH,KRPUS,476452.32
Apr-23,未知,TWKHH,KRPUS,1425805
Apr-23,未知,TWKHH,KRPUS,258008.6
Apr-23,未知,TWKHH,KRPUS,5366914.427
Apr-23,未知,TWKHH,KRPUS,75940.016
Apr-23,未知,TWKHH,KRPUS,94634.7
Apr-23,未知,TWKHH,KRPUS,205811.22
Apr-23,未知,TWKHH,KRPUS,46915.9
Apr-23,未知,TWKHH,KRPUS,50400.84
Apr-23,未知,TWKHH,KRPUS,1096748.1
Apr-23,未知,TWKHH,KRPUS,1237947
Apr-23,未知,TWKHH,KRPUS,625000
Apr-23,未知,TWKHH,KRPUS,6153.483
Apr-23,未知,TWKHH,KRPUS,84125.16
Apr-23,未知,TWKHH,KRPUS,647395.416
Apr-23,未知,TWKHH,KRPUS,516566478.4
Apr-23,未知,TWKHH,KRPUS,16534.2
Apr-23,未知,TWKHH,KRPUS,21257909.22
Apr-23,未知,TWKHH,KRPUS,3931.86
Apr-23,未知,TWKHH,KRPUS,4663343.829
Apr-23,未知,TWKHH,KRPUS,104534.9
Apr-23,未知,TWKHH,KRPUS,112040
Apr-23,未知,TWKHH,KRPUS,1312745.744
Apr-23,未知,TWKHH,KRPUS,66076.9
Apr-23,未知,TWKHH,KRPUS,204577.2
Apr-23,未知,TWKHH,KRPUS,96811.3
Apr-23,未知,TWKHH,KRPUS,11396.06
Apr-23,未知,TWKHH,KRPUS,720012.108
Apr-23,未知,TWKHH,KRPUS,2188017.86
Apr-23,未知,TWKHH,KRPUS,4901112.286
Apr-23,未知,TWKHH,KRPUS,4457357.184
Apr-23,未知,TWKHH,KRPUS,565306
Apr-23,未知,TWKHH,KRPUS,21493.3383
Apr-23,未知,TWKHH,KRPUS,1664
Apr-23,未知,TWKHH,KRPUS,81.56
Apr-23,未知,TWKHH,KRPUS,4233319.569
Apr-23,未知,TWKHH,KRPUS,112761749.4
Apr-23,未知,TWKHH,KRPUS,420705.429
Apr-23,未知,TWKHH,KRPUS,14860
Apr-23,未知,TWKHH,KRPUS,43449.074
Apr-23,未知,TWKHH,KRPUS,156384.8162
Apr-23,未知,TWKHH,KRPUS,7.2
Apr-23,未知,TWKHH,KRPUS,15623.487
Apr-23,未知,TWKHH,KRPUS,7713866.9
Apr-23,未知,TWKHH,KRPUS,607306
Apr-23,未知,TWTXG,CNSHA,214116.9
Apr-23,未知,TWTXG,CNSHA,57406.35
Apr-23,未知,TWTXG,CNSHA,264402.64
Apr-23,未知,TWTXG,CNSHA,158043.41
Apr-23,未知,TWTXG,CNSHA,426.23
Apr-23,未知,TWTXG,CNSHA,59092561.89
Apr-23,未知,TWTXG,CNSHA,94306.64
Apr-23,未知,TWTXG,CNSHA,80878.473
Apr-23,未知,TWTXG,CNSHA,56746.91
Apr-23,未知,TWTXG,CNSHA,5259124.36
Apr-23,未知,TWTXG,CNSHA,440124.505
Apr-23,未知,TWTXG,CNSHA,30980.71
Apr-23,未知,TWTXG,CNSHA,1477625.35
Apr-23,未知,TWTXG,CNSHA,61123145.9
Apr-23,未知,TWTXG,CNSHA,414049.95
Apr-23,未知,TWTXG,CNSHA,1255361.461
Apr-23,未知,TWTXG,CNSHA,73465.186
Apr-23,未知,TWTXG,CNSHA,2998577.256
Apr-23,未知,TWTXG,CNSHA,124700913
Apr-23,未知,TWTXG,CNSHA,2183551
Apr-23,未知,TWTXG,CNSHA,2284910.548
Apr-23,未知,TWTXG,CNSHA,1540450.474
Apr-23,未知,TWTXG,CNSHA,395395.225
Apr-23,未知,TWTXG,CNSHA,120
Apr-23,未知,TWTXG,CNSHA,650022.78
Apr-23,未知,TWTXG,CNSHA,547603.85
Apr-23,未知,TWTXG,CNSHA,3571028.27
Apr-23,未知,TWTXG,CNSHA,10608875.14
Apr-23,未知,TWTXG,CNSHA,56.17
Apr-23,未知,TWTXG,CNSHA,621041.832
Apr-23,未知,TWTXG,CNSHA,209794.98
Apr-23,未知,TWTXG,CNSHA,155152.82
Apr-23,未知,TWTXG,CNSHA,10927.676
Apr-23,未知,TWTXG,CNSHA,4154786.984
Apr-23,未知,TWTXG,CNSHA,146587.7547
Apr-23,未知,TWTXG,CNSHA,4999830.35
Apr-23,未知,TWTXG,CNSHA,638936.647
Apr-23,未知,TWTXG,CNSHA,157280.51
Apr-23,未知,TWTXG,CNSHA,326730420.9
Apr-23,未知,TWTXG,CNSHA,13209545
Apr-23,未知,TWTXG,CNSHA,5313899.047
Apr-23,未知,TWTXG,CNSHA,26602451.48
Apr-23,未知,TWTXG,CNSHA,2195474.896
Apr-23,未知,TWTXG,CNSHA,90
Apr-23,未知,TWTXG,CNSHA,23299.06
Apr-23,未知,TWTXG,CNSHA,31393.22
Apr-23,未知,TWTXG,CNSHA,909.1
Apr-23,未知,TWTXG,CNSHA,249899.15
Apr-23,未知,TWTXG,CNSHA,4053030.03
Apr-23,未知,TWTXG,CNSHA,6001827.694
Apr-23,未知,TWTXG,CNSHA,2619164.48
Apr-23,未知,TWTXG,CNSHA,39737083.78
Apr-23,未知,TWTXG,CNSHA,850.03
Apr-23,未知,TWTXG,CNSHA,75023.02
Apr-23,未知,TWTXG,CNSHA,5529174
Apr-23,未知,TWTXG,CNSHA,123.6
Apr-23,未知,TWTXG,CNSHA,3272700.744
Apr-23,未知,TWTXG,CNSHA,494949968.8
Apr-23,未知,TWTXG,CNSHA,99193.11
Apr-23,未知,TWTXG,CNSHA,15956.88
Apr-23,未知,TWTXG,CNSHA,4276.8
Apr-23,未知,TWTXG,CNSHA,15211082.38
Apr-23,未知,TWTXG,CNSHA,13211781.76
Apr-23,未知,TWTXG,CNSHA,626598.64
Apr-23,未知,TWTXG,CNSHA,4239093.96
Apr-23,未知,TWTXG,CNSHA,129736436.6
Apr-23,未知,TWTXG,CNSHA,376484.666
Apr-23,未知,TWTXG,CNSHA,228121.53
Apr-23,未知,TWTXG,CNSHA,186940.76
Apr-23,未知,TWTXG,CNSHA,2554.8
Apr-23,未知,TWTXG,CNSHA,1114577.016
Apr-23,未知,TWTXG,CNSHA,309747.4
Apr-23,未知,TWTXG,CNSHA,884351.3691
Apr-23,未知,TWTXG,CNSHA,13762
Apr-23,未知,TWTXG,CNSHA,25891112.85
Apr-23,未知,TWTXG,CNSHA,829988.374
Apr-23,未知,TWTXG,CNSHA,28775.84
Apr-23,未知,TWTXG,CNSHA,19500
Apr-23,未知,TWTXG,CNSHA,201973.2
Apr-23,未知,TWTXG,CNSHA,285
Apr-23,未知,TWTXG,CNSHA,9011735.717
Apr-23,未知,TWTXG,CNSHA,5580724.93
Apr-23,未知,TWTXG,CNSHA,632354.612
Apr-23,未知,TWTXG,CNSHA,1.8
Apr-23,未知,TWTXG,CNSHA,20823370
Apr-23,未知,TWTXG,HKHKG,154012025.26070002
Apr-23,未知,TWTXG,HKHKG,285
Apr-23,未知,TWTXG,HKHKG,2858652.302
Apr-23,未知,TWTXG,HKHKG,201749.89
Apr-23,未知,TWTXG,HKHKG,842788.469
Apr-23,未知,TWTXG,HKHKG,57341269.881000005
Apr-23,未知,TWTXG,HKHKG,86384.9
Apr-23,未知,TWTXG,HKHKG,741921.576
Apr-23,未知,TWTXG,HKHKG,80146.34
Apr-23,未知,TWTXG,HKHKG,15180156.24
Apr-23,未知,TWTXG,HKHKG,2968278.441
Apr-23,未知,TWTXG,HKHKG,3339315.644
Apr-23,未知,TWTXG,HKHKG,19735134
Apr-23,未知,TWTXG,HKHKG,17259310.28
Apr-23,未知,TWTXG,HKHKG,500
Apr-23,未知,TWTXG,HKHKG,78454.65
Apr-23,未知,TWTXG,HKHKG,21.6
Apr-23,未知,TWTXG,HKHKG,67800.1
Apr-23,未知,TWTXG,HKHKG,17971.5
Apr-23,未知,TWTXG,HKHKG,864.87
